annotation_id,review_uid,destination,language_review,aspecto,text_clean,input_modelo,label,origen
gm_e81ea6c9c2807744__aforo_multitudes,gm_e81ea6c9c2807744,Santuario Histórico de Machu Picchu,es,aforo_multitudes,"Me encanto la vibra y la paz que se siente en este lugar, es increíble. Hace honor a su nombramiento como Maravilla del mundo. Yo fui con una agencia lo cual me facilitó todo, me esperaba un guía en cada momento para acompañar todo mi recorrido. Muchas personas deciden hacerlo por su cuenta sin embargo por los tiempos creo que con guía puede ser mejor y más ordenado. Para subir yo subí en transporte el cual tardo 20 min pero se hace fila de una hora previa a subir al transporte. Hay personas que lo hacen caminando y al parecer es aproximadamente dos horas para subir pero vale totalmente la pena cuando ya estás arriba.","aspecto: aforo_multitudes reseña: Me encanto la vibra y la paz que se siente en este lugar, es increíble. Hace honor a su nombramiento como Maravilla del mundo. Yo fui con una agencia lo cual me facilitó todo, me esperaba un guía en cada momento para acompañar todo mi recorrido. Muchas personas deciden hacerlo por su cuenta sin embargo por los tiempos creo que con guía puede ser mejor y más ordenado. Para subir yo subí en transporte el cual tardo 20 min pero se hace fila de una hora previa a subir al transporte. Hay personas que lo hacen caminando y al parecer es aproximadamente dos horas para subir pero vale totalmente la pena cuando ya estás arriba.",negativo,consenso_v2
gm_5fbbabfe9b05ab6b__atractivos,gm_5fbbabfe9b05ab6b,Centro Histórico de Lima,es,atractivos,"El centro de lima de lima de decepcionó un poco, esperaba más sabiendo que fue la capital virreynal.","aspecto: atractivos reseña: El centro de lima de lima de decepcionó un poco, esperaba más sabiendo que fue la capital virreynal.",negativo,consenso_v2
gm_db4a8c00e153a373__atractivos,gm_db4a8c00e153a373,Circuito Mágico del Agua,en,atractivos,"The Magic Water Show is one of the most beautiful and impressive things you can see in Lima. It's pointless to describe it with words, so you better look at the pictures or go and see it by yourselves :)","aspecto: atractivos reseña: The Magic Water Show is one of the most beautiful and impressive things you can see in Lima. It's pointless to describe it with words, so you better look at the pictures or go and see it by yourselves :)",positivo,consenso_v2
gm_e0c69c95ff3d206d__atractivos,gm_e0c69c95ff3d206d,Monasterio de Santa Catalina,es,atractivos,"Sus guias son muy aburridas y parecen robots. El lugar es una belleza, fotos muy buenas","aspecto: atractivos reseña: Sus guias son muy aburridas y parecen robots. El lugar es una belleza, fotos muy buenas",positivo,consenso_v2
gm_e0c69c95ff3d206d__seguridad,gm_e0c69c95ff3d206d,Monasterio de Santa Catalina,es,seguridad,"Sus guias son muy aburridas y parecen robots. El lugar es una belleza, fotos muy buenas","aspecto: seguridad reseña: Sus guias son muy aburridas y parecen robots. El lugar es una belleza, fotos muy buenas",negativo,consenso_v2
gm_e0c69c95ff3d206d__atencion_servicio,gm_e0c69c95ff3d206d,Monasterio de Santa Catalina,es,atencion_servicio,"Sus guias son muy aburridas y parecen robots. El lugar es una belleza, fotos muy buenas","aspecto: atencion_servicio reseña: Sus guias son muy aburridas y parecen robots. El lugar es una belleza, fotos muy buenas",neutro,consenso_v2
gm_842024fcdce99c20__atractivos,gm_842024fcdce99c20,Monasterio de Santa Catalina,es,atractivos,"Muy bonito, pero estaba sentada y me corrieron xq disque eran los asientos para los turista y yo estaba muy cansada y ni siquiera abian turistas.","aspecto: atractivos reseña: Muy bonito, pero estaba sentada y me corrieron xq disque eran los asientos para los turista y yo estaba muy cansada y ni siquiera abian turistas.",positivo,consenso_v2
gm_da8d0af3f9757f9f__atractivos,gm_da8d0af3f9757f9f,Centro Histórico de Lima,es,atractivos,"Hermoso lugar, una experiencia única. Muy limpia, a sus alrededores también, clima muy agradable para el turismo.","aspecto: atractivos reseña: Hermoso lugar, una experiencia única. Muy limpia, a sus alrededores también, clima muy agradable para el turismo.",positivo,consenso_v2
gm_da8d0af3f9757f9f__limpieza,gm_da8d0af3f9757f9f,Centro Histórico de Lima,es,limpieza,"Hermoso lugar, una experiencia única. Muy limpia, a sus alrededores también, clima muy agradable para el turismo.","aspecto: limpieza reseña: Hermoso lugar, una experiencia única. Muy limpia, a sus alrededores también, clima muy agradable para el turismo.",positivo,consenso_v2
gm_da8d0af3f9757f9f__clima,gm_da8d0af3f9757f9f,Centro Histórico de Lima,es,clima,"Hermoso lugar, una experiencia única. Muy limpia, a sus alrededores también, clima muy agradable para el turismo.","aspecto: clima reseña: Hermoso lugar, una experiencia única. Muy limpia, a sus alrededores también, clima muy agradable para el turismo.",neutro,consenso_v2
gm_3834d84e31be48f8__atractivos,gm_3834d84e31be48f8,Museo Tumbas Reales del Señor de Sipán,es,atractivos,Buen museo aunque deben mejorar el tema de la colá porque tienen a todas las personas expuestas directamente al sol sin ningún tipo de protección tal como carpas o hacer la colá en la zona cubierta por los árboles pero los guardias no lo permiten y hacen caso omiso al pedido.,aspecto: atractivos reseña: Buen museo aunque deben mejorar el tema de la colá porque tienen a todas las personas expuestas directamente al sol sin ningún tipo de protección tal como carpas o hacer la colá en la zona cubierta por los árboles pero los guardias no lo permiten y hacen caso omiso al pedido.,positivo,consenso_v2
gm_3834d84e31be48f8__seguridad,gm_3834d84e31be48f8,Museo Tumbas Reales del Señor de Sipán,es,seguridad,Buen museo aunque deben mejorar el tema de la colá porque tienen a todas las personas expuestas directamente al sol sin ningún tipo de protección tal como carpas o hacer la colá en la zona cubierta por los árboles pero los guardias no lo permiten y hacen caso omiso al pedido.,aspecto: seguridad reseña: Buen museo aunque deben mejorar el tema de la colá porque tienen a todas las personas expuestas directamente al sol sin ningún tipo de protección tal como carpas o hacer la colá en la zona cubierta por los árboles pero los guardias no lo permiten y hacen caso omiso al pedido.,neutro,consenso_v2
gm_3834d84e31be48f8__clima,gm_3834d84e31be48f8,Museo Tumbas Reales del Señor de Sipán,es,clima,Buen museo aunque deben mejorar el tema de la colá porque tienen a todas las personas expuestas directamente al sol sin ningún tipo de protección tal como carpas o hacer la colá en la zona cubierta por los árboles pero los guardias no lo permiten y hacen caso omiso al pedido.,aspecto: clima reseña: Buen museo aunque deben mejorar el tema de la colá porque tienen a todas las personas expuestas directamente al sol sin ningún tipo de protección tal como carpas o hacer la colá en la zona cubierta por los árboles pero los guardias no lo permiten y hacen caso omiso al pedido.,neutro,consenso_v2
gm_3834d84e31be48f8__aforo_multitudes,gm_3834d84e31be48f8,Museo Tumbas Reales del Señor de Sipán,es,aforo_multitudes,Buen museo aunque deben mejorar el tema de la colá porque tienen a todas las personas expuestas directamente al sol sin ningún tipo de protección tal como carpas o hacer la colá en la zona cubierta por los árboles pero los guardias no lo permiten y hacen caso omiso al pedido.,aspecto: aforo_multitudes reseña: Buen museo aunque deben mejorar el tema de la colá porque tienen a todas las personas expuestas directamente al sol sin ningún tipo de protección tal como carpas o hacer la colá en la zona cubierta por los árboles pero los guardias no lo permiten y hacen caso omiso al pedido.,negativo,consenso_v2
gm_f1a609cb338ce006__atractivos,gm_f1a609cb338ce006,Museo de Sitio Huaca Pucllana,en,atractivos,"The official guide kept saying the whole time “we don’t really know what happened here or what this site was for or who lived or didn’t live here”. Pretty deflating. You can skip it. I like a nice historical site, but this was not worth the 15 soles and an hour of my time. Also - they make you wait for an official guide, you are not allowed to roam free. And the 6 mentions of tips throughout the tour are also pretty annoying. So different from other sites around Peru!","aspecto: atractivos reseña: The official guide kept saying the whole time “we don’t really know what happened here or what this site was for or who lived or didn’t live here”. Pretty deflating. You can skip it. I like a nice historical site, but this was not worth the 15 soles and an hour of my time. Also - they make you wait for an official guide, you are not allowed to roam free. And the 6 mentions of tips throughout the tour are also pretty annoying. So different from other sites around Peru!",positivo,consenso_v2
gm_f1a609cb338ce006__costos,gm_f1a609cb338ce006,Museo de Sitio Huaca Pucllana,en,costos,"The official guide kept saying the whole time “we don’t really know what happened here or what this site was for or who lived or didn’t live here”. Pretty deflating. You can skip it. I like a nice historical site, but this was not worth the 15 soles and an hour of my time. Also - they make you wait for an official guide, you are not allowed to roam free. And the 6 mentions of tips throughout the tour are also pretty annoying. So different from other sites around Peru!","aspecto: costos reseña: The official guide kept saying the whole time “we don’t really know what happened here or what this site was for or who lived or didn’t live here”. Pretty deflating. You can skip it. I like a nice historical site, but this was not worth the 15 soles and an hour of my time. Also - they make you wait for an official guide, you are not allowed to roam free. And the 6 mentions of tips throughout the tour are also pretty annoying. So different from other sites around Peru!",positivo,consenso_v2
