annotation_id,review_uid,destination,language_review,text_clean,aspecto,input_modelo,label
gm_20d0071461836529__atractivos,gm_20d0071461836529,Museo de Sitio Huaca Pucllana,en,Without any support from local or Federal governments this is a first class historial site. Offering tours in English and Spanish the site and tour are well worth the 30 soles fee for adults. The tour lasts for 1 hour and the guides are very informative and well prepared for any questions you pit to them. Awesome!! PreInca historical site cerca 200 to 600 AD.,atractivos,aspecto: atractivos reseña: Without any support from local or Federal governments this is a first class historial site. Offering tours in English and Spanish the site and tour are well worth the 30 soles fee for adults. The tour lasts for 1 hour and the guides are very informative and well prepared for any questions you pit to them. Awesome!! PreInca historical site cerca 200 to 600 AD.,positivo
gm_20d0071461836529__costos,gm_20d0071461836529,Museo de Sitio Huaca Pucllana,en,Without any support from local or Federal governments this is a first class historial site. Offering tours in English and Spanish the site and tour are well worth the 30 soles fee for adults. The tour lasts for 1 hour and the guides are very informative and well prepared for any questions you pit to them. Awesome!! PreInca historical site cerca 200 to 600 AD.,costos,aspecto: costos reseña: Without any support from local or Federal governments this is a first class historial site. Offering tours in English and Spanish the site and tour are well worth the 30 soles fee for adults. The tour lasts for 1 hour and the guides are very informative and well prepared for any questions you pit to them. Awesome!! PreInca historical site cerca 200 to 600 AD.,positivo
gm_20d0071461836529__atencion_servicio,gm_20d0071461836529,Museo de Sitio Huaca Pucllana,en,Without any support from local or Federal governments this is a first class historial site. Offering tours in English and Spanish the site and tour are well worth the 30 soles fee for adults. The tour lasts for 1 hour and the guides are very informative and well prepared for any questions you pit to them. Awesome!! PreInca historical site cerca 200 to 600 AD.,atencion_servicio,aspecto: atencion_servicio reseña: Without any support from local or Federal governments this is a first class historial site. Offering tours in English and Spanish the site and tour are well worth the 30 soles fee for adults. The tour lasts for 1 hour and the guides are very informative and well prepared for any questions you pit to them. Awesome!! PreInca historical site cerca 200 to 600 AD.,positivo
gm_ee6be2a9208536dc__atractivos,gm_ee6be2a9208536dc,Monasterio de Santa Catalina,es,"La visita al Monasterio de Santa Catalina ha sido maravillosa, y gran parte de la experiencia se la debemos a Alexandra, una guía fantástica, pedagógica y muy amena. Supo transmitir la historia y la esencia del lugar de una forma cercana y clara, haciendo la visita aún más especial. Un indispensable si visitas Arequipa.",atractivos,"aspecto: atractivos reseña: La visita al Monasterio de Santa Catalina ha sido maravillosa, y gran parte de la experiencia se la debemos a Alexandra, una guía fantástica, pedagógica y muy amena. Supo transmitir la historia y la esencia del lugar de una forma cercana y clara, haciendo la visita aún más especial. Un indispensable si visitas Arequipa.",positivo
gm_ee6be2a9208536dc__atencion_servicio,gm_ee6be2a9208536dc,Monasterio de Santa Catalina,es,"La visita al Monasterio de Santa Catalina ha sido maravillosa, y gran parte de la experiencia se la debemos a Alexandra, una guía fantástica, pedagógica y muy amena. Supo transmitir la historia y la esencia del lugar de una forma cercana y clara, haciendo la visita aún más especial. Un indispensable si visitas Arequipa.",atencion_servicio,"aspecto: atencion_servicio reseña: La visita al Monasterio de Santa Catalina ha sido maravillosa, y gran parte de la experiencia se la debemos a Alexandra, una guía fantástica, pedagógica y muy amena. Supo transmitir la historia y la esencia del lugar de una forma cercana y clara, haciendo la visita aún más especial. Un indispensable si visitas Arequipa.",neutro
gm_8daed4955b5f400f__atractivos,gm_8daed4955b5f400f,Líneas y Geoglifos de Nasca y Palpa,es,No se siente tan lindo x muchos motivos ... Las distancias ... El aspecto turístico hay k trabajar bastante...,atractivos,aspecto: atractivos reseña: No se siente tan lindo x muchos motivos ... Las distancias ... El aspecto turístico hay k trabajar bastante...,negativo
gm_4add2649a314d260__atractivos,gm_4add2649a314d260,Monasterio de Santa Catalina,es,"El día de ayer llegamos a Arequipa y lo primero que hicimos fue ir al Monasterio, la historia de ahí es muy linda, la manera como vivieron ahí en oración. Fuimos con mis 2 pequeños de 8 años y el recorrido duró aproximadamente 1 hora, pero luego puedes volver hacer el recorrido con mucha más calma. Nos encantó!!!!",atractivos,"aspecto: atractivos reseña: El día de ayer llegamos a Arequipa y lo primero que hicimos fue ir al Monasterio, la historia de ahí es muy linda, la manera como vivieron ahí en oración. Fuimos con mis 2 pequeños de 8 años y el recorrido duró aproximadamente 1 hora, pero luego puedes volver hacer el recorrido con mucha más calma. Nos encantó!!!!",positivo
gm_526cc905acedb531__atractivos,gm_526cc905acedb531,Valle del Colca,en,"Stunning place - but for the life of us we could not work out what the 70 soles per person fee was going to. The whole thing stank of corruption and lining local officials pockets - we were told it was for tourism infrastructure, but this was few and far between. And as a tourist I'm already paying for my hotel, transport and food that is going to benefit the local economy, I'm not completely sure what extra this was going to - just a payment to look at nature? Yes, the roads were good, but I'm pretty sure that's more because of the plethora of mining companies in the area. Seemed just like seeing foreign tourists as open wallets and was definitely not a great side to see of Peru.",atractivos,"aspecto: atractivos reseña: Stunning place - but for the life of us we could not work out what the 70 soles per person fee was going to. The whole thing stank of corruption and lining local officials pockets - we were told it was for tourism infrastructure, but this was few and far between. And as a tourist I'm already paying for my hotel, transport and food that is going to benefit the local economy, I'm not completely sure what extra this was going to - just a payment to look at nature? Yes, the roads were good, but I'm pretty sure that's more because of the plethora of mining companies in the area. Seemed just like seeing foreign tourists as open wallets and was definitely not a great side to see of Peru.",positivo
gm_526cc905acedb531__costos,gm_526cc905acedb531,Valle del Colca,en,"Stunning place - but for the life of us we could not work out what the 70 soles per person fee was going to. The whole thing stank of corruption and lining local officials pockets - we were told it was for tourism infrastructure, but this was few and far between. And as a tourist I'm already paying for my hotel, transport and food that is going to benefit the local economy, I'm not completely sure what extra this was going to - just a payment to look at nature? Yes, the roads were good, but I'm pretty sure that's more because of the plethora of mining companies in the area. Seemed just like seeing foreign tourists as open wallets and was definitely not a great side to see of Peru.",costos,"aspecto: costos reseña: Stunning place - but for the life of us we could not work out what the 70 soles per person fee was going to. The whole thing stank of corruption and lining local officials pockets - we were told it was for tourism infrastructure, but this was few and far between. And as a tourist I'm already paying for my hotel, transport and food that is going to benefit the local economy, I'm not completely sure what extra this was going to - just a payment to look at nature? Yes, the roads were good, but I'm pretty sure that's more because of the plethora of mining companies in the area. Seemed just like seeing foreign tourists as open wallets and was definitely not a great side to see of Peru.",neutro
gm_526cc905acedb531__accesibilidad,gm_526cc905acedb531,Valle del Colca,en,"Stunning place - but for the life of us we could not work out what the 70 soles per person fee was going to. The whole thing stank of corruption and lining local officials pockets - we were told it was for tourism infrastructure, but this was few and far between. And as a tourist I'm already paying for my hotel, transport and food that is going to benefit the local economy, I'm not completely sure what extra this was going to - just a payment to look at nature? Yes, the roads were good, but I'm pretty sure that's more because of the plethora of mining companies in the area. Seemed just like seeing foreign tourists as open wallets and was definitely not a great side to see of Peru.",accesibilidad,"aspecto: accesibilidad reseña: Stunning place - but for the life of us we could not work out what the 70 soles per person fee was going to. The whole thing stank of corruption and lining local officials pockets - we were told it was for tourism infrastructure, but this was few and far between. And as a tourist I'm already paying for my hotel, transport and food that is going to benefit the local economy, I'm not completely sure what extra this was going to - just a payment to look at nature? Yes, the roads were good, but I'm pretty sure that's more because of the plethora of mining companies in the area. Seemed just like seeing foreign tourists as open wallets and was definitely not a great side to see of Peru.",positivo
gm_526cc905acedb531__atencion_servicio,gm_526cc905acedb531,Valle del Colca,en,"Stunning place - but for the life of us we could not work out what the 70 soles per person fee was going to. The whole thing stank of corruption and lining local officials pockets - we were told it was for tourism infrastructure, but this was few and far between. And as a tourist I'm already paying for my hotel, transport and food that is going to benefit the local economy, I'm not completely sure what extra this was going to - just a payment to look at nature? Yes, the roads were good, but I'm pretty sure that's more because of the plethora of mining companies in the area. Seemed just like seeing foreign tourists as open wallets and was definitely not a great side to see of Peru.",atencion_servicio,"aspecto: atencion_servicio reseña: Stunning place - but for the life of us we could not work out what the 70 soles per person fee was going to. The whole thing stank of corruption and lining local officials pockets - we were told it was for tourism infrastructure, but this was few and far between. And as a tourist I'm already paying for my hotel, transport and food that is going to benefit the local economy, I'm not completely sure what extra this was going to - just a payment to look at nature? Yes, the roads were good, but I'm pretty sure that's more because of the plethora of mining companies in the area. Seemed just like seeing foreign tourists as open wallets and was definitely not a great side to see of Peru.",positivo
